name,year_of_data,district,Municipal_status,Distance_from_Tel Aviv _District border_Km,Number_of_councillors,Area,Population_density,Total population,Jews_and_others,Jews_percent_of_Jews_and_others,Arab_percentages,Muslims_percent_of_the_Arab_population,Christians_percent_of_the_Arab_population,Druze_percentage_of_the_Arab_population,Total_men,Total_woman,Age_0-4,Age_5-9,Age_10-14,Age_15-19,Age_20-29,Age_30-44,Age_45-59,Age_60-64,Age_65+,Age_0-17,Age_75+,Percentage_of_population_growth_compared_to_the_previous_year,migration_balance,Number_of_families_with_child,Average_monthly_salary_of_employee,Average_monthly_income_of_the_self-employed,Number_of_employees,Number_of_self-employed,Percentage_degree_35-55,Percentage_of_higher_education_within_8_years_out_of_school,Percentage_of_students_20-25,Percentage_of_total_students,Start_of_construction_apartments,Socioeconomic_cluster,Cluster_Most_peripheral,Residence_Percentage,Education_Percentage,Health_Percentage_of_Area,Public_utilities_Percentage,Culture_percentage,Commercial_Offices_Percentage,Industry_Percentage,Infrastructure_transportation_percentage,Agricultural_structures_percentage,Gardening_park_Percentage,Forest_percent,Plant_Percentage,crops Percentage,Open_space_percentage,Weighted_Average_Salary
ראש פינה,2021,הצפון,מועצה מקומית,134.1,9,16.81,196.7876264128495,3308,98.3,97.4,0,0,0,0,"1,632","1,676",6.6,7.6,8.1,7.4,13.8,16.4,18.3,4.7,17.1,27,5.5,2.2,-52,371,"10,793","8,169","1,437",207,42.6,37.44498902706657,12.8,4.3,16,7,2,8.5,0.1,0,0.2,0.7,0.5,2,4.8,0.1,0.1,4.1,35.4,17.4,26.1,10462.60584
ראש פינה,2022,הצפון,מועצה מקומית,134.1,9,16.81,192.5639500297442,3237,98.4,97.4,0,0,0,0,"1,599","1,638",7.4,7.8,8.4,7.1,13,16.9,17.6,5.1,16.7,28,4.8,0.6,-431,362,"10,042","7,708","1,483",278,40.7,37.44498902706657,11.9,4.3,17,7,2,8.5,0.1,0,0.2,0.7,0.5,2,4.8,0.1,0.1,4.1,35.4,17.4,26.1,9673.543441
ראשון לציון,2016,המרכז,עירייה,3.5,29,58.59,4220.856801501963,247300,99.9,92.1,0,0,0,0,121.3,126,7.6,6.6,6.3,6.5,13.6,20.2,17.4,6.2,15.6,24.5,6,1.4,45,"31,135","9,976","11,095","126,583","8,861",24.3,50.5,15.6,3.1,207.89350180505414,7,9,25,2.7,0.4,0.9,1.4,3.9,1.4,4.3,0.1,1,1.8,3,6.1,48,10049.20707
ראשון לציון,2017,המרכז,עירייה,3.5,29,61.91,4036.504603456631,249900,99.9,91.8,0,0,0,0,122.4,127.4,7.6,6.7,6.3,6.5,13.4,19.9,17.4,6,16.2,24.3,6.1,1,-24,"31,163","10,021","11,367","125,057","9,475",24.3,50.5,15.6,3.1,207.89350180505414,7,9,25,2.7,0.4,0.9,1.4,3.9,1.4,4.3,0.1,1,1.8,3,6.1,48,10115.79789
ראשון לציון,2018,המרכז,עירייה,3.5,29,61.91,4065.902115974802,251720,99.9,91.4,0,0,0,0,"123,376","128,344",7.5,6.7,6.3,6.6,13.1,19.6,17.5,5.9,16.9,24.3,6.2,0.7,22,"31,199","10,492","12,011","127,413","9,308",24.5,51.4,15.6,3.1,1538,7,9,25,2.7,0.4,0.9,1.4,3.9,1.4,4.3,0.1,1,1.8,3,6.1,48,10595.4139
ראשון לציון,2019,המרכז,עירייה,3.5,29,61.91,4108.932321111291,254384,99.9,91,0,0,0,0,"124,797","129,587",7.3,6.8,6.2,6.5,13,19.5,17.5,5.7,17.5,24.2,6.4,1.1,9,"31,280","10,700","11,290","132,020","12,038",26.3,44.2,15.7,3,918,7,9,25,0.4,0.4,0.9,1.4,3.9,1.4,4.3,0.1,1,1.8,3,6.1,48,10749.3025
ראשון לציון,2020,המרכז,עירייה,3.5,29,59.26,4320.840364495444,256053,99.9,90.9,0,0,0,0,"125,607","130,447",7.1,6.9,6.3,6.3,12.9,19.1,17.7,5.6,18,24.1,6.7,0.7,176,"31,154","11,059","11,758","132,966","12,342",27.2,45.1,17.6,3.2,2710,7,9,25,2.7,0.4,0.9,1.4,3.9,1.4,4.3,0.1,1,1.8,3,6.1,48,11118.37084
ראשון לציון,2021,המרכז,עירייה,3.6,29,61.91,4206.961718623809,260453,99.9,90,0,0,0,0,"127,624","132,829",6.7,6.8,6.4,6.3,12.7,18.7,18,5.4,18.9,23.7,7.8,1.3,-212,"30,924","12,487","11,950","123,864","9,327",29.6,45.3,16.2,3,2344,7,9,25.4,2.5,0.4,1.1,1.4,3.9,2.7,6.1,0.7,1.9,1.7,3.6,8.6,40,12449.39536
ראשון לציון,2022,המרכז,עירייה,3.6,29,61.91,4153.254724600226,257128,99.9,90.7,0,0,0,0,"126,075","131,054",6.9,6.8,6.4,6.4,12.8,18.8,17.9,5.5,18.5,23.9,7.2,0.4,-321,"30,989","11,059","11,758","132,966","12,342",28.3,44.7,17.1,3.1,2669,7,9,25.4,2.5,0.4,1.1,1.4,3.9,2.7,6.1,0.7,1.9,1.7,3.6,8.6,40,11118.37084
רהט,2016,הדרום,עירייה,74.9,17,19.63,3285.787060621498,64500,0,0,100,100,0,0,32.3,32.2,16.4,14.2,13.6,12.8,17.7,15,7.2,1.1,2.1,52.2,0.7,3.3,-6,"8,940","4,793","9,585","16,648",662,6.6,16,7.6,1.6,254,1,4,31.1,0.7,0,0.9,0.7,0.4,0.9,0.2,0,0.2,0.4,1.3,23.3,39.9,4976.26424
רהט,2017,הדרום,עירייה,74.9,17,33.49,1994.6252612720214,66800,0,0,0,100,0,0,33.4,33.4,16.5,14.2,13.1,12.7,18.1,14.8,7.4,1.2,2.1,51.6,0.7,3.6,42,"9,289","4,959","9,846","18,292",708,6.6,16,7.6,1.6,254,1,4,31.1,0.7,0,0.9,0.7,0.4,0.9,0.2,0,0.2,0.4,1.3,23.3,39.9,5141.105053
רהט,2018,הדרום,עירייה,74.9,17,33.49,2061.301881158555,69033,0,0,100,100,0,0,"34,579","34,454",16.5,14,12.7,12.5,18.5,14.8,7.7,1.2,2.2,50.8,0.8,3.4,618,"9,625","5,389","10,393","19,600",779,6.3,18.2,8,1.6,267,1,4,31.1,0.7,0,0.9,0.7,0.4,0.9,0.2,0,0.2,0.4,1.3,23.3,39.9,5580.281025
רהט,2019,הדרום,עירייה,74.9,17,33.49,2133.0845028366675,71437,0,0,100,100,0,0,"35,807","35,630",16.5,13.9,12.3,12.4,18.7,14.9,8.1,1.2,2.2,50.2,0.8,3.5,-7,"9,931","5,719","10,399","20,708",917,7.5,16.2,8.8,1.8,300,1,4,31.1,0,0,0.9,0.7,0.4,0.9,0.2,0,0.2,0.4,1.3,23.3,39.9,5917.453642
רהט,2020,הדרום,עירייה,74.9,17,32.41,2276.0876272755327,73768,0,0,99.8,100,0,0,"36,958","36,811",16.4,13.9,12,11.9,19.1,14.9,8.3,1.2,2.2,49.5,0.8,3.3,54,"10,218","5,751","10,446","22,321",986,7.9,15.4,9.7,2,301,1,4,31.1,0.7,0,0.9,0.7,0.4,0.9,0.2,0,0.2,0.4,1.3,23.3,39.9,5949.621444
רהט,2021,הדרום,עירייה,76.7,17,33.48,2361.5292712066907,79064,0.3,48.2,99.7,100,0,0,"39,629","39,434",16.4,13.9,11.9,11,19.4,15.2,8.6,1.3,2.3,48.7,0.8,3.7,-11,"10,791","7,049","11,663","23,488",705,8.9,23.5,10.6,2.1,296,1,4,29.8,1.2,0.1,0.5,0.6,0.8,0.7,0.3,0,0,3.2,1.6,45.1,16.1,7183.455008
רהט,2022,הדרום,עירייה,76.7,17,33.48,2277.0908004778976,76237,0,0,99.8,100,0,0,"38,166","38,071",16.4,13.8,12,11.4,19.3,15,8.5,1.3,2.2,49,0.8,3.3,-4,"10,460","5,751","10,446","22,321",986,8.5,19.2,10.9,2.3,289,1,4,29.8,1.2,0.1,0.5,0.6,0.8,0.7,0.3,0,0,3.2,1.6,45.1,16.1,5949.621444
רחובות,2016,המרכז,עירייה,13,23,23.76,5711.2794612794605,135700,99.7,94.5,0,0,0,0,66.3,69.4,10.7,9.4,7.2,5.7,12,21.6,14,4.9,14.7,30.7,6,2.3,-442,"17,320","10,187","10,337","62,863","3,845",36.2,48.8,14.9,3.3,706,7,8,33.8,5.5,1,1.2,1.1,3.2,1.2,2.4,0.5,0.8,0,9,9.2,31.1,10195.64589
רחובות,2017,המרכז,עירייה,13,23,23.75,5827.368421052632,138400,99.7,94.5,0,0,0,0,67.6,70.8,10.5,9.5,7.4,5.7,11.6,21.5,14,4.7,15.1,31,6,2,220,"17,452","10,187","10,459","62,533","4,170",36.2,48.8,14.9,3.3,706,7,8,33.8,5.5,1,1.2,1.1,3.2,1.2,2.4,0.5,0.8,0,9,9.2,31.1,10204.00433
רחובות,2018,המרכז,עירייה,13,25,23.75,5961.221052631579,141579,99.8,94.4,0,0,0,0,"69,195","72,384",10.3,9.7,7.5,5.9,11.4,21.3,14.2,4.5,15.3,31.1,6,2.3,18,"17,533","10,810","11,118","64,903","4,089",36.6,45,15.3,3.2,1112,7,8,33.8,5.5,1,1.2,1.1,3.2,1.2,2.4,0.5,0.8,0,9,9.2,31.1,10828.25446
רחובות,2019,המרכז,עירייה,13,25,23.76,6056.565656565656,143904,99.7,94.2,0,0,0,0,"70,413","73,491",9.9,9.8,7.8,6,11,21,14.5,4.4,15.6,31.3,6.1,1.6,-7,"17,631","11,062","10,664","67,840","5,462",39,42.4,15.3,3.2,878,7,8,33.8,1,1,1.2,1.1,3.2,1.2,2.4,0.5,0.8,0,9,9.2,31.1,11032.34356
רחובות,2020,המרכז,עירייה,13,24.333333333333332,23.76,6148.7794612794605,146095,99.7,94.4,0,0,0,0,"71,408","74,687",9.5,9.8,8.2,6.1,11,20.7,14.9,4.2,15.7,31.3,6.2,1.5,468,"17,645","11,348","11,873","67,200","5,564",40.1,40.6,17,3.3,785,7,8,33.8,5.5,1,1.2,1.1,3.2,1.2,2.4,0.5,0.8,0,9,9.2,31.1,11388.14485
רחובות,2021,המרכז,עירייה,13.3,25,23.76,6344.6127946127945,150748,99.7,93.9,0,0,0,0,"73,696","77,053",8.8,9.6,8.7,6.6,10.8,19.8,15.7,4,16.1,31.3,7.2,1.9,125,"17,575","12,770","11,823","64,595","4,335",42.4,42.6,15.9,3.2,525,7,8,36.8,6.5,0.7,1.3,1.3,3.9,2.1,2.2,0.3,1.3,0,10.8,17.4,15.4,12710.44328
רחובות,2022,המרכז,עירייה,13.3,25,23.76,6223.821548821548,147878,99.7,94.3,0,0,0,0,"72,294","75,583",9.2,9.7,8.5,6.4,10.8,20.1,15.4,4.1,15.9,31.3,6.7,1.2,-13,"17,568","11,348","11,873","67,200","5,564",41.3,42.8,16.8,3.3,802,7,8,36.8,6.5,0.7,1.3,1.3,3.9,2.1,2.2,0.3,1.3,0,10.8,17.4,15.4,11388.14485
ריינה,2016,הצפון,מועצה מקומית,87.6,13,10.85,1714.2857142857144,18600,0,0,100,84.4,15.6,0,9.4,9.2,9.4,9.7,10.1,11.3,17.8,18.3,15.3,3.1,5,36.1,1.8,0.6,69,"2,313","5,594","8,119","5,862",462,7.5,27.1,11.3,2.2,90,3,5,21.9,0.1,0,0.1,0.1,0.2,1.3,2.5,0.3,0,2,23.2,14.5,33.8,5778.463947
ריינה,2017,הצפון,מועצה מקומית,87.6,13,10.85,1723.5023041474656,18700,0,0,0,84.5,15.4,0,9.5,9.2,9.4,9.7,9.6,11.4,18,18.1,15.3,3.3,5.1,35.3,1.8,0.7,238,"2,319","5,726","8,859","6,189",490,7.5,27.1,11.3,2.2,90,2,5,21.9,0.1,0,0.1,0.1,0.2,1.3,2.5,0.3,0,2,23.2,14.5,33.8,5955.850277
ריינה,2018,הצפון,מועצה מקומית,87.6,13,10.85,1741.0138248847927,18890,0,0,100,84.5,15.5,0,"9,614","9,276",9.5,9.5,9.1,10.9,18.4,18.1,15.6,3.4,5.5,34.5,2,1,102.8,"2,332","6,111","9,324","6,488",517,7.7,24.3,12.4,2.3,85,2,5,21.9,0.1,0,0.1,0.1,0.2,1.3,2.5,0.3,0,2,23.2,14.5,33.8,6348.133619
ריינה,2019,הצפון,מועצה מקומית,87.6,13,10.85,1751.2442396313365,19001,0,0,100,84.8,15.2,0,"9,685","9,316",9.4,9.2,9.1,10.5,18.6,18,15.8,3.6,5.7,33.8,2,0.6,-265,"2,335","6,365","9,185","6,636",597,8.9,22.4,12.9,2.2,120,3,5,21.9,0,0,0.1,0.1,0.2,1.3,2.5,0.3,0,2,23.2,14.5,33.8,6597.758192
ריינה,2020,הצפון,מועצה מקומית,87.6,13,10.85,1764.147465437788,19141,0,0,99.8,85,15,0,"9,763","9,378",9.2,9.1,9.1,10,18.7,18.2,15.8,3.8,6.1,33.2,2.1,0.7,215,"2,349","6,324","9,295","6,894",612,9.6,29,14,2.5,124,3,5,21.9,0.1,0,0.1,0.1,0.2,1.3,2.5,0.3,0,2,23.2,14.5,33.8,6566.239808
ריינה,2021,הצפון,מועצה מקומית,88.6,13,10.85,1787.741935483871,19397,0,0,99.9,85.4,14.6,0,"9,901","9,496",8.7,8.9,9.3,9.2,18.6,18.5,15.9,4.1,6.8,32.2,2.2,0.7,-157,"2,381","7,575","9,313","6,925",480,11.8,26,14.1,2.6,100,3,5,26,0.4,0,0.1,0.3,0.6,1.2,2.9,0,0,2,31.2,12,23.3,7687.659014
ריינה,2022,הצפון,מועצה מקומית,88.6,13,10.85,1775.5760368663596,19265,0,0,99.8,85.3,14.7,0,"9,838","9,427",9,9,9.2,9.6,18.6,18.3,15.9,4,6.3,32.6,2.1,0.6,-70,"2,363","6,324","9,295","6,894",612,10.6,26.2,12.8,2.3,102,3,5,26,0.4,0,0.1,0.3,0.6,1.2,2.9,0,0,2,31.2,12,23.3,6566.239808
רכסים,2016,חיפה,מועצה מקומית,80,9,3.21,3551.4018691588785,11400,100,99.9,0,0,0,0,5.8,5.6,17.4,13.3,12.2,11.2,16.8,13.8,8.9,2.3,4,49.7,1.5,6.4,490,"1,565","5,077","5,890","3,279",145,7.2,13.8,4.4,1.1,42,2,5,21.8,4.3,0.3,0.3,0.6,0,0.3,0,0.3,0.3,59.4,0.9,0.9,10.6,5111.42903
רכסים,2017,חיפה,מועצה מקומית,80,9,3.21,3676.012461,11800,100,99.9,0,0,0,0,6.1,5.8,17.8,13.7,11.7,10.8,17.2,13.9,8.5,2.3,4.1,49.6,1.5,4.2,-438,"1,602","5,223","5,826","3,362",166,7.2,13.8,4.4,1.1,42,2,5,21.8,4.3,0.3,0.3,0.6,0,0.3,0,0.3,0.3,59.4,0.9,0.9,10.6,5251.372449
רכסים,2018,חיפה,מועצה מקומית,80,11,3.21,3772.5856697819313,12110,100,99.9,0,0,0,0,"6,267","5,843",17.8,14.1,11.4,11,16.6,14,8.5,2.3,4.2,50,1.4,2.3,559,"1,658","5,540","6,179","3,444",178,6.8,17.9,3.5,1,15,2,5,21.8,4.3,0.3,0.3,0.6,0,0.3,0,0.3,0.3,59.4,0.9,0.9,10.6,5571.403092
רכסים,2019,חיפה,מועצה מקומית,80,11,3.31,3827.190332326284,12668,100,99.9,0,0,0,0,"6,550","6,117",18,14.7,11.2,10.5,16.6,14.3,8.1,2.3,4.2,50.1,1.4,4.6,-225,"1,720","5,591","6,092","3,671",224,7.8,20.7,3.5,1.1,24,2,5,21.8,0.3,0.3,0.3,0.6,0,0.3,0,0.3,0.3,59.4,0.9,0.9,10.6,5619.812323
רכסים,2020,חיפה,מועצה מקומית,80,10.333333333333334,3.31,4007.5528700906343,13265,100,99.8,0,0,0,0,"6,907","6,358",17.8,14.7,11.1,11.1,16.3,14.5,8,2.2,4.3,49.8,1.5,4.7,121,"1,783","5,740","6,629","3,954",257,8.3,15.4,3.5,1.1,75,2,5,21.8,4.3,0.3,0.3,0.6,0,0.3,0,0.3,0.3,59.4,0.9,0.9,10.6,5794.256234
רכסים,2021,חיפה,מועצה מקומית,82.5,11,3.31,4289.425981873112,14198,100,99.8,0,0,0,0,"7,361","6,837",17.5,15.2,11.4,10.3,16.1,15,7.9,2,4.5,50,1.5,3.4,-71,"1,910","6,744","6,221","4,026",311,9.8,20.1,3,1.1,405,2,5,29.2,4.8,0.6,0.3,0,0,0,0.3,0,0,60.5,2.7,0,1.6,6706.496426
רכסים,2022,חיפה,מועצה מקומית,82.5,11,3.31,4149.848942598187,13736,100,99.8,0,0,0,0,"7,151","6,585",17.5,14.9,11.3,10.5,16.3,14.9,8.1,2.1,4.4,49.6,1.5,3.5,22,"1,841","5,740","6,629","3,954",257,9.2,26.1,3.4,1.3,9,2,5,29.2,4.8,0.6,0.3,0,0,0,0.3,0,0,60.5,2.7,0,1.6,5794.256234
רמלה,2016,המרכז,עירייה,11,17,11.99,6255.212677231026,75000,77,72.3,23,18.5,4.5,0,38.4,36.5,10.1,8.7,7.4,7,14.8,20.9,15.3,4.8,11,30.4,4.7,1.7,239,"10,590","6,990","8,434","34,036","2,218",7.3,27.5,8.8,1.7,26,4,8,35.3,3.4,0.6,2.9,1.4,4.6,5.5,4.7,0.1,0.7,0.3,0.7,6.1,33.7,7078.343135
רמלה,2017,המרכז,עירייה,11,17,11.99,6313.594662218516,75700,76.7,71.9,23.3,18.7,4.5,0,38.7,36.9,10.1,8.8,7.5,6.9,14.5,20.8,15.1,4.9,11.4,30.6,4.7,0.9,277,"10,784","7,102","8,892","34,229","2,322",7.3,27.5,8.8,1.7,26,4,8,35.3,3.4,0.6,2.9,1.4,4.6,5.5,4.7,0.1,0.7,0.3,0.7,6.1,33.7,7215.714536
רמלה,2018,המרכז,עירייה,11,19,11.99,6300.083402835697,75538,76.4,71.5,23.6,80.4,19.4,0.1,"38,377","37,161",10,9,7.5,7,14.4,20.3,15.1,4.9,11.8,30.7,4.7,-0.2,4,"10,974","7,563","9,526","35,175","2,303",7.8,27.4,9.6,1.7,15,4,8,35.3,3.4,0.6,2.9,1.4,4.6,5.5,4.7,0.1,0.7,0.3,0.7,6.1,33.7,7683.62514
רמלה,2019,המרכז,עירייה,11,19,11.99,6359.132610508757,76246,76,71,24,80.4,19.4,0.1,"38,738","37,508",9.8,9.2,7.7,6.9,14.2,20.1,15.1,4.8,12.2,30.8,4.8,0.9,-7,"11,110","7,826","9,151","36,319","2,695",9,25.4,10.1,1.7,337,4,8,35.3,0.6,0.6,2.9,1.4,4.6,5.5,4.7,0.1,0.7,0.3,0.7,6.1,33.7,7917.528041
רמלה,2020,המרכז,עירייה,11,18.333333333333332,11.99,6420.934112,76987,75.7,93.3,24.3,80.6,19.3,0.1,"39,077","37,910",9.7,9.1,7.8,6.9,14.2,20,15.2,4.7,12.4,30.7,4.8,1,-53,"11,284","8,094","9,923","37,716","2,901",9.7,24.7,10.1,1.8,1652,4,8,35.3,3.4,0.6,2.9,1.4,4.6,5.5,4.7,0.1,0.7,0.3,0.7,6.1,33.7,8224.633208
רמלה,2021,המרכז,עירייה,11,19,13.39,5909.783420463032,79132,75.2,92.7,24.8,81,18.9,0,"40,195","38,937",9.1,9.1,8,6.9,14,19.7,15.5,4.6,13.1,30.4,5.1,1.7,29,"11,586","8,923","9,801","35,998","2,009",11.1,28.1,10.1,1.8,25,5,8,40.1,4.8,0.3,3.4,1.4,5.1,8.9,7.5,0,1.3,0.1,1,3.7,22.4,8969.409924
רמלה,2022,המרכז,עירייה,11,19,11.99,6488.573811509591,77798,75.4,93.1,24.6,80.7,19.1,0.1,"39,507","38,291",9.5,9.1,8,6.9,14,19.8,15.3,4.7,12.7,30.7,4.9,1.1,-18,"11,417","8,094","9,923","37,716","2,901",10.4,27.5,10.8,1.9,688,5,8,40.1,4.8,0.3,3.4,1.4,5.1,8.9,7.5,0,1.3,0.1,1,3.7,22.4,8224.633208
רמת גן,2016,תל אביב,עירייה,0,25,16.39,9377.669310555217,153700,99.8,94.3,0,0,0,0,73.5,80.2,7.6,6.2,5.5,5,12.6,23.7,16.2,5.2,18,22.3,9.2,0.7,-687,"18,395","10,679","11,467","70,529","6,084",39.1,59.5,19.1,3.8,207.89350180505414,8,10,48,4.6,2.5,0.9,8.4,10.6,0.2,4.2,0.1,3,0,3.5,3.5,10.5,10741.57674
רמת גן,2017,תל אביב,עירייה,0,25,16.39,9536.302623550946,156300,99.8,94,0,0,0,0,74.7,81.5,7.7,6.3,5.5,5,12.4,23.9,16.3,5,17.9,22.5,8.8,1.7,-17,"18,538","10,863","11,585","70,818","6,555",39.1,59.5,19.1,3.8,207.89350180505414,8,10,48,4.6,2.5,0.9,8.4,10.6,0.2,4.2,0.1,3,0,3.5,3.5,10.5,10924.16746
רמת גן,2018,תל אביב,עירייה,0,25,16.39,9710.799267846247,159160,99.7,93.6,0,0,0,0,"76,230","82,930",7.6,6.4,5.5,5,12.4,23.9,16.5,4.9,17.9,22.4,8.7,1.8,-85,"18,594","11,360","12,315","73,271","6,546",39.7,58,19.5,3.8,1501,8,10,48,4.6,2.5,0.9,8.4,10.6,0.2,4.2,0.1,3,0,3.5,3.5,10.5,11438.32204
רמת גן,2019,תל אביב,עירייה,0,25,16.39,9974.374619,163480,99.7,93.2,0,0,0,0,"78,436","85,044",7.4,6.4,5.6,4.9,12.6,24.1,16.6,4.8,17.7,22.4,8.5,2.7,39,"18,690","11,570","11,600","79,088","8,924",42.2,51.6,19.1,3.9,1421,8,10,48,2.5,2.5,0.9,8.4,10.6,0.2,4.2,0.1,3,0,3.5,3.5,10.5,11573.04186
רמת גן,2020,תל אביב,עירייה,0,25,16.39,10223.06284319707,167556,99.4,93.4,0,0,0,0,"80,543","87,013",7.2,6.3,5.5,5,13.1,24.2,16.6,4.7,17.4,22.1,8.3,2.5,20,"18,841","12,339","12,657","78,651","9,427",43.5,47.6,24,4.5,2658,8,10,48,4.6,2.5,0.9,8.4,10.6,0.2,4.2,0.1,3,0,3.5,3.5,10.5,12373.03558
רמת גן,2021,תל אביב,עירייה,0,25,16.39,10523.85600976205,172486,99.3,92.9,0,0,0,0,"83,204","89,283",6.8,6.3,5.6,5,13.3,24.1,17,4.5,17.2,21.8,8.5,1.6,-19,"18,855","14,858","12,885","73,566","6,712",46.4,52.2,24.3,4.6,1564,8,10,49.2,4.9,2.3,1.4,8.8,9.7,0.4,4.7,0.1,3.7,0,3,2.9,8.9,14693.03854
רמת גן,2022,תל אביב,עירייה,0,25,16.39,10354.24039,169706,99.4,93.3,0,0,0,0,"81,808","87,898",7,6.3,5.6,5,13.2,24,16.9,4.6,17.4,21.9,8.4,1.3,504,"18,859","12,339","12,657","78,651","9,427",44.7,49.4,22.8,4.4,1712,8,10,49.2,4.9,2.3,1.4,8.8,9.7,0.4,4.7,0.1,3.7,0,3,2.9,8.9,12373.03558
רמת השרון,2016,תל אביב,עירייה,0,15,16.64,2710.3365384615386,45100,99.9,98.6,0,0,0,0,21.8,23.3,8.2,9,7.4,6.3,9.5,19.8,16.5,5.2,18.1,28.4,8.1,1.4,-192,"5,695","13,937","13,495","19,838","2,129",53.3,60.4,17.1,3.1,158,9,8,27.4,2.1,0.2,0.8,1.1,2.6,0.7,9.1,0.4,0.1,0,7.7,24.1,23.7,13894.1622
רמת השרון,2017,תל אביב,עירייה,0,15,16.64,2764.4230769230767,46000,99.9,98.5,0,0,0,0,22.2,23.8,7.9,8.9,7.8,6.3,9.5,19.4,16.9,5,18.3,28.5,8.1,2.1,53,"5,697","13,914","14,065","19,707","2,322",53.3,60.4,17.1,3.1,158,9,8,27.4,2.1,0.2,0.8,1.1,2.6,0.7,9.1,0.4,0.1,0,7.7,24.1,23.7,13929.91638
רמת השרון,2018,תל אביב,עירייה,0,17,16.64,2807.752403846154,46721,99.9,98.4,0,0,0,0,"22,485","24,236",7.6,8.9,8,6.6,9.3,18.9,17.5,4.6,18.6,28.9,8.2,1.5,9,"5,732","14,451","14,523","20,299","2,262",54.1,59.6,17.6,3.1,177,9,8,27.4,2.1,0.2,0.8,1.1,2.6,0.7,9.1,0.4,0.1,0,7.7,24.1,23.7,14458.21883
רמת השרון,2019,תל אביב,עירייה,0,17,16.64,2839.2427884615386,47245,99.9,98.3,0,0,0,0,"22,704","24,542",7.4,8.5,8.3,7,9.1,18.3,18,4.5,18.8,28.8,8.5,1.1,498,"5,750","14,604","13,401","20,993","3,275",55.9,58.3,16.2,3.1,472,9,8,27.4,0.2,0.2,0.8,1.1,2.6,0.7,9.1,0.4,0.1,0,7.7,24.1,23.7,14441.65349
רמת השרון,2020,תל אביב,עירייה,0,16.333333333333332,16.65,2853.573573573574,47512,99.9,98.3,0,0,0,0,"22,789","24,722",6.8,8.3,8.8,7.3,9,17.5,18.7,4.4,19.1,28.7,8.7,0.6,-4,"5,844","14,348","14,331","20,446","3,155",56.6,47.7,21.2,3.3,201,9,8,27.4,2.1,0.2,0.8,1.1,2.6,0.7,9.1,0.4,0.1,0,7.7,24.1,23.7,14345.72743
רמת השרון,2021,תל אביב,עירייה,0,17,16.73,2879.916317991632,48181,99.9,98.1,0,0,0,0,"23,125","25,056",6.2,7.8,8.9,8.1,9.4,16,20,4.3,19.4,28,9.6,0.4,77,"5,777","19,976","16,377","19,682","2,137",58.5,60.7,18.3,3.1,430,9,8,29.1,1.6,0.1,1.3,1,2.9,0.7,7.3,0.2,0.8,0.1,6.9,23.1,24.9,19623.50616
רמת השרון,2022,תל אביב,עירייה,0,17,16.64,2882.8125,47970,99.9,98.2,0,0,0,0,"23,006","24,964",6.5,8.1,8.9,7.9,9,16.6,19.4,4.3,19.3,28.4,9.2,1,268,"5,831","14,348","14,331","20,446","3,155",57.5,53.1,19.3,3.2,577,9,8,29.1,1.6,0.1,1.3,1,2.9,0.7,7.3,0.2,0.8,0.1,6.9,23.1,24.9,14345.72743
רמת ישי,2016,הצפון,מועצה מקומית,77.3,9,2.33,3261.802575107296,7600,100,98.5,0,0,0,0,3.8,3.8,8.1,8.6,8.1,7.2,13.5,19.6,17.9,6.5,10.5,29.2,2.3,1.3,56,866,"12,316","10,540","3,842",236,48.8,37.44498902706657,13,4.4,11,8,5,51.3,0.4,0,0,0.4,3,0.4,2.6,0,0,2.6,3,26.5,9.8,12213.22021
רמת ישי,2017,הצפון,מועצה מקומית,77.3,9,2.33,3304.7210300429183,7700,100,98.4,0,0,0,0,3.8,3.9,8.4,8.3,8.1,7.4,13.1,19,17.8,6.5,11.4,29.4,2.6,1.6,-34,870,"12,330","10,497","3,734",255,48.8,37.44498902706657,13,4.4,11,8,5,51.3,0.4,0,0,0.4,3,0.4,2.6,0,0,2.6,3,26.5,9.8,12212.82402
רמת ישי,2018,הצפון,מועצה מקומית,77.3,9,2.33,3314.5922746781116,7723,99.9,98.1,0,0,0,0,"3,827","3,896",8,8,8.5,7.7,13,18.5,17.4,6.6,12.3,29.2,2.7,0.3,-22,869,"12,831","11,262","3,796",245,49.3,37.44498902706657,14,4.4,99,8,5,51.3,0.4,0,0,0.4,3,0.4,2.6,0,0,2.6,3,26.5,9.8,12735.87379
רמת ישי,2019,הצפון,מועצה מקומית,77.3,9,2.33,3341.2017167381973,7785,99.9,97.7,0,0,0,0,"3,855","3,930",7.9,7.8,8.7,7.6,12.9,18.1,17.3,6.6,13.1,29,2.9,0.8,91,876,"13,062","10,372","3,904",370,52.2,37.44498902706657,15.6,4.8,65,9,5,51.3,0,0,0,0.4,3,0.4,2.6,0,0,2.6,3,26.5,9.8,12829.12681
רמת ישי,2020,הצפון,מועצה מקומית,77.3,9,2.33,3389.270386266094,7897,99.9,97.2,0,0,0,0,"3,912","3,985",7.4,8.4,8.2,7.8,12.8,17.9,17.3,6.3,13.8,28.8,3.1,1.4,44,870,"13,146","12,373","3,942",350,53.5,49.2,17.5,5,26,9,5,51.3,0.4,0,0,0.4,3,0.4,2.6,0,0,2.6,3,26.5,9.8,13082.96412
